# ----------------------------------------,,,,,,,,,,
# All Web Site Data,,,,,,,,,,
# Client_Info,,,,,,,,,,
# 20201001-20210320,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,
,,,,,,,,,,
City,Date,Metro,Region,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions
Navarre,20210123,Mobile AL-Pensacola (Ft. Walton Beach) FL,Florida,1,0,1,0.00%,2,00:00:21,0
Navarre,20210124,Mobile AL-Pensacola (Ft. Walton Beach) FL,Florida,1,0,1,100.00%,1,00:00:00,0
Navarre,20210125,Mobile AL-Pensacola (Ft. Walton Beach) FL,Florida,1,0,2,100.00%,1,00:00:00,0
Navarre,20210126,Mobile AL-Pensacola (Ft. Walton Beach) FL,Florida,1,0,2,0.00%,2,00:08:28,0
Navarre,20210203,Mobile AL-Pensacola (Ft. Walton Beach) FL,Florida,1,0,1,100.00%,1,00:00:00,0
North Fort Myers,20210106,Ft. Myers-Naples FL,Florida,1,1,1,100.00%,1,00:00:00,0
North Miami Beach,20210123,Miami-Ft. Lauderdale FL,Florida,1,1,1,0.00%,3,00:01:24,0
Ocoee,20210228,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,1,100.00%,1,00:00:00,0
Orlando,20201223,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,1,100.00%,1,00:00:00,0
Orlando,20210104,Orlando-Daytona Beach-Melbourne FL,Florida,1,0,1,100.00%,1,00:00:00,0
Orlando,20210110,Orlando-Daytona Beach-Melbourne FL,Florida,1,0,3,66.67%,1.33,00:01:47,0
Orlando,20210114,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,1,0.00%,5,00:01:10,0
Orlando,20210116,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,1,0.00%,2,00:00:13,0
Orlando,20210117,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,1,100.00%,1,00:00:00,0
Orlando,20210118,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,1,0.00%,2,00:00:14,0
Orlando,20210121,Orlando-Daytona Beach-Melbourne FL,Florida,1,0,1,100.00%,1,00:00:00,0
Orlando,20210128,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,1,100.00%,1,00:00:00,0
Orlando,20210130,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,1,0.00%,2,00:00:12,0
Orlando,20210209,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,1,0.00%,15,00:06:56,0
Orlando,20210213,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,1,100.00%,1,00:00:00,0
Orlando,20210215,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,1,0.00%,3,00:01:07,0
Orlando,20210219,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,1,0.00%,2,00:00:08,0
Orlando,20210221,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,1,100.00%,1,00:00:00,0
Orlando,20210226,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,1,100.00%,1,00:00:00,0
Orlando,20210227,Orlando-Daytona Beach-Melbourne FL,Florida,1,0,3,0.00%,5,00:07:09,1
Orlando,20210305,Orlando-Daytona Beach-Melbourne FL,Florida,1,0,3,0.00%,4.33,00:13:16,1
Ormond Beach,20210116,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,1,100.00%,1,00:00:00,0
Ormond Beach,20210120,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,1,0.00%,4,00:01:46,0
Osprey,20210226,Tampa-St. Petersburg (Sarasota) FL,Florida,1,1,1,0.00%,7,00:05:56,0
Oviedo,20210207,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,2,0.00%,5,00:01:05,0
Oviedo,20210302,Orlando-Daytona Beach-Melbourne FL,Florida,1,0,1,0.00%,2,00:00:09,0
Oviedo,20210309,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,1,100.00%,1,00:00:00,0
Palm Beach,20210202,West Palm Beach-Ft. Pierce FL,Florida,1,1,1,100.00%,1,00:00:00,0
Palm Beach,20210309,West Palm Beach-Ft. Pierce FL,Florida,1,1,1,0.00%,11,00:10:12,1
Palm City,20210213,West Palm Beach-Ft. Pierce FL,Florida,1,1,1,0.00%,10,00:02:05,0
Palm City,20210225,West Palm Beach-Ft. Pierce FL,Florida,1,1,1,100.00%,1,00:00:00,0
Palm City,20210313,West Palm Beach-Ft. Pierce FL,Florida,1,1,1,100.00%,1,00:00:00,0
Palm Harbor,20210224,Tampa-St. Petersburg (Sarasota) FL,Florida,1,1,1,100.00%,1,00:00:00,0
Panama City,20210314,Panama City FL,Florida,1,1,1,100.00%,1,00:00:00,0
Panama City Beach,20210209,Panama City FL,Florida,1,1,1,100.00%,1,00:00:00,0
Pembroke Pines,20210203,Miami-Ft. Lauderdale FL,Florida,1,1,2,0.00%,4.5,00:01:13,0
Pembroke Pines,20210212,Miami-Ft. Lauderdale FL,Florida,1,1,2,0.00%,6,00:02:28,2
Pensacola,20210119,Mobile AL-Pensacola (Ft. Walton Beach) FL,Florida,1,1,1,100.00%,1,00:00:00,0
Pensacola,20210129,Mobile AL-Pensacola (Ft. Walton Beach) FL,Florida,1,1,1,0.00%,11,00:03:12,0
Pensacola,20210225,Mobile AL-Pensacola (Ft. Walton Beach) FL,Florida,1,1,1,100.00%,1,00:00:00,0
Pinellas Park,20210120,Tampa-St. Petersburg (Sarasota) FL,Florida,1,1,1,0.00%,8,00:21:07,0
Pinellas Park,20210210,Tampa-St. Petersburg (Sarasota) FL,Florida,1,0,1,100.00%,1,00:00:00,0
Pinellas Park,20210214,Tampa-St. Petersburg (Sarasota) FL,Florida,1,0,1,0.00%,34,00:11:54,0
Pinellas Park,20210215,Tampa-St. Petersburg (Sarasota) FL,Florida,1,0,2,0.00%,5.5,00:13:34,2
Pinellas Park,20210303,Tampa-St. Petersburg (Sarasota) FL,Florida,1,1,1,0.00%,2,00:01:23,0
Pompano Beach,20210207,Miami-Ft. Lauderdale FL,Florida,1,1,2,0.00%,4.5,00:10:33,0
Pompano Beach,20210215,Miami-Ft. Lauderdale FL,Florida,1,1,1,0.00%,2,00:00:38,0
Pompano Beach,20210221,Miami-Ft. Lauderdale FL,Florida,1,1,1,0.00%,3,00:00:25,0
Pompano Beach,20210307,Miami-Ft. Lauderdale FL,Florida,1,1,1,100.00%,1,00:00:00,0
Pompano Beach,20210309,Miami-Ft. Lauderdale FL,Florida,1,1,1,0.00%,2,00:00:38,0
Pompano Beach,20210311,Miami-Ft. Lauderdale FL,Florida,1,0,1,100.00%,1,00:00:00,0
Pompano Beach,20210312,Miami-Ft. Lauderdale FL,Florida,1,1,1,0.00%,5,00:01:35,0
Port Charlotte,20210226,Ft. Myers-Naples FL,Florida,1,1,1,0.00%,2,00:00:33,0
Port Orange,20210131,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,1,100.00%,1,00:00:00,0
Port Orange,20210312,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,1,100.00%,1,00:00:00,0
Port St. Lucie,20210215,West Palm Beach-Ft. Pierce FL,Florida,1,1,1,0.00%,7,00:16:33,0
Rockledge,20210211,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,1,0.00%,4,00:01:23,0
Rockledge,20210215,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,1,100.00%,1,00:00:00,0
Rockledge,20210311,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,1,0.00%,2,00:04:32,0
Sanford,20210215,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,1,0.00%,6,00:06:01,0
Sarasota,20210302,Tampa-St. Petersburg (Sarasota) FL,Florida,1,1,3,33.33%,4,00:06:37,0
Sarasota,20210304,Tampa-St. Petersburg (Sarasota) FL,Florida,1,0,2,0.00%,5.5,00:12:45,0
Sarasota,20210314,Tampa-St. Petersburg (Sarasota) FL,Florida,1,1,1,0.00%,4,00:00:53,0
Seminole,20210120,Tampa-St. Petersburg (Sarasota) FL,Florida,1,1,1,100.00%,1,00:00:00,0
Seminole,20210129,Tampa-St. Petersburg (Sarasota) FL,Florida,1,1,1,100.00%,1,00:00:00,0
Seminole,20210227,Tampa-St. Petersburg (Sarasota) FL,Florida,1,1,1,0.00%,12,00:14:09,0
St. Petersburg,20210118,Tampa-St. Petersburg (Sarasota) FL,Florida,1,1,1,100.00%,1,00:00:00,0
St. Petersburg,20210125,Tampa-St. Petersburg (Sarasota) FL,Florida,1,1,2,50.00%,3,00:00:43,0
St. Petersburg,20210213,Tampa-St. Petersburg (Sarasota) FL,Florida,1,1,1,100.00%,1,00:00:00,0
St. Petersburg,20210222,Tampa-St. Petersburg (Sarasota) FL,Florida,1,1,1,0.00%,6,00:00:44,0
St. Petersburg,20210301,Tampa-St. Petersburg (Sarasota) FL,Florida,1,1,1,0.00%,12,00:06:45,0
St. Petersburg,20210310,Tampa-St. Petersburg (Sarasota) FL,Florida,1,1,1,100.00%,1,00:00:00,0
St. Petersburg,20210313,Tampa-St. Petersburg (Sarasota) FL,Florida,1,1,1,0.00%,6,00:06:59,0
St. Petersburg,20210314,Tampa-St. Petersburg (Sarasota) FL,Florida,1,1,1,0.00%,10,00:17:19,0
Tallahassee,20210202,Tallahassee FL-Thomasville GA,Florida,1,1,1,100.00%,1,00:00:00,0
Tallahassee,20210227,Tallahassee FL-Thomasville GA,Florida,1,1,1,100.00%,1,00:00:00,0
Tampa,20201230,Tampa-St. Petersburg (Sarasota) FL,Florida,1,1,1,100.00%,1,00:00:00,0
Tampa,20210101,Tampa-St. Petersburg (Sarasota) FL,Florida,1,1,1,100.00%,1,00:00:00,0
Tampa,20210210,Tampa-St. Petersburg (Sarasota) FL,Florida,1,0,2,100.00%,1,00:00:00,0
Tampa,20210211,Tampa-St. Petersburg (Sarasota) FL,Florida,1,1,2,50.00%,2.5,00:00:42,0
Tampa,20210216,Tampa-St. Petersburg (Sarasota) FL,Florida,1,1,1,0.00%,4,00:02:02,0
Tampa,20210219,Tampa-St. Petersburg (Sarasota) FL,Florida,1,1,1,0.00%,6,00:02:08,0
Tampa,20210221,Tampa-St. Petersburg (Sarasota) FL,Florida,1,1,1,100.00%,1,00:00:00,0
Tampa,20210309,Tampa-St. Petersburg (Sarasota) FL,Florida,1,1,1,0.00%,12,00:04:39,0
Tampa,20210313,Tampa-St. Petersburg (Sarasota) FL,Florida,1,1,1,0.00%,1,00:00:11,0
Vero Beach,20210214,West Palm Beach-Ft. Pierce FL,Florida,1,1,1,100.00%,1,00:00:00,0
Vero Beach,20210216,West Palm Beach-Ft. Pierce FL,Florida,1,1,1,0.00%,5,00:06:59,0
Vero Beach,20210317,West Palm Beach-Ft. Pierce FL,Florida,1,1,1,100.00%,1,00:00:00,0
West Palm Beach,20210205,West Palm Beach-Ft. Pierce FL,Florida,1,1,1,0.00%,4,00:00:48,0
West Palm Beach,20210211,West Palm Beach-Ft. Pierce FL,Florida,1,1,1,0.00%,4,00:00:48,0
West Palm Beach,20210226,West Palm Beach-Ft. Pierce FL,Florida,1,0,1,0.00%,10,00:06:49,0
West Palm Beach,20210227,West Palm Beach-Ft. Pierce FL,Florida,1,1,1,100.00%,1,00:00:00,0
West Palm Beach,20210302,West Palm Beach-Ft. Pierce FL,Florida,1,0,1,0.00%,3,00:05:51,0
West Palm Beach,20210305,West Palm Beach-Ft. Pierce FL,Florida,1,0,1,0.00%,29,00:14:57,2
West Palm Beach,20210310,West Palm Beach-Ft. Pierce FL,Florida,1,1,1,0.00%,5,00:01:33,0
Weston,20210204,Miami-Ft. Lauderdale FL,Florida,1,1,1,0.00%,2,00:01:56,0
Weston,20210205,Miami-Ft. Lauderdale FL,Florida,1,0,2,100.00%,1,00:00:00,0
Wildwood,20210212,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,3,100.00%,1,00:00:00,0
Winter Haven,20210303,Tampa-St. Petersburg (Sarasota) FL,Florida,1,1,1,0.00%,4,00:01:36,0
Winter Haven,20210320,Tampa-St. Petersburg (Sarasota) FL,Florida,1,1,1,0.00%,11,00:10:37,0
Winter Park,20210222,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,1,100.00%,1,00:00:00,0
Winter Park,20210307,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,1,0.00%,2,00:00:07,0
Winter Park,20210317,Orlando-Daytona Beach-Melbourne FL,Florida,1,1,1,0.00%,3,00:01:27,0
Albany,20210305,Albany GA,Georgia,1,1,1,0.00%,4,00:01:08,0
Alpharetta,20210113,Atlanta GA,Georgia,1,1,1,0.00%,5,00:03:32,0
Alpharetta,20210207,Atlanta GA,Georgia,1,1,1,0.00%,6,00:07:57,0
Alpharetta,20210214,Atlanta GA,Georgia,1,0,1,0.00%,11,00:17:21,2
Americus,20210224,Columbus GA,Georgia,1,1,1,0.00%,6,00:00:48,0
Athens,20210201,Atlanta GA,Georgia,1,1,2,0.00%,9,00:10:39,0
Athens,20210227,Atlanta GA,Georgia,1,1,1,0.00%,5,00:00:48,0
Athens,20210307,Atlanta GA,Georgia,1,1,1,100.00%,1,00:00:00,0
Atlanta,20210106,Atlanta GA,Georgia,1,1,1,100.00%,1,00:00:00,0
Atlanta,20210111,Atlanta GA,Georgia,1,1,1,0.00%,7,00:04:37,0
Atlanta,20210118,Atlanta GA,Georgia,1,1,1,0.00%,4,00:01:20,0
Atlanta,20210119,Atlanta GA,Georgia,1,1,1,0.00%,6,00:06:01,0
Atlanta,20210123,Atlanta GA,Georgia,1,1,1,0.00%,5,00:02:11,0
Atlanta,20210124,Atlanta GA,Georgia,1,1,1,100.00%,1,00:00:00,0
Atlanta,20210127,Atlanta GA,Georgia,1,1,1,100.00%,1,00:00:00,0
Atlanta,20210128,Atlanta GA,Georgia,1,1,1,0.00%,5,00:02:02,0
Atlanta,20210202,Atlanta GA,Georgia,1,1,1,0.00%,7,00:02:37,0
Atlanta,20210209,Atlanta GA,Georgia,1,1,1,0.00%,8,00:04:54,0
Atlanta,20210212,Atlanta GA,Georgia,1,1,2,50.00%,1.5,00:04:31,0
Atlanta,20210214,Atlanta GA,Georgia,1,1,1,100.00%,1,00:00:00,0
Atlanta,20210216,Atlanta GA,Georgia,1,1,1,0.00%,2,00:00:26,0
Atlanta,20210218,Atlanta GA,Georgia,1,1,1,0.00%,3,00:00:51,0
Atlanta,20210221,Atlanta GA,Georgia,1,1,1,0.00%,5,00:01:05,0
Atlanta,20210301,Atlanta GA,Georgia,1,1,1,100.00%,1,00:00:00,0
Atlanta,20210304,Atlanta GA,Georgia,1,1,1,0.00%,9,00:04:26,0
Atlanta,20210309,Atlanta GA,Georgia,1,0,1,100.00%,1,00:00:00,0
Atlanta,20210312,Atlanta GA,Georgia,1,1,1,100.00%,1,00:00:00,0
Atlanta,20210313,Atlanta GA,Georgia,1,1,1,0.00%,2,00:00:14,0
Atlanta,20210314,Atlanta GA,Georgia,1,0,1,100.00%,1,00:00:00,0
Canton,20210123,Atlanta GA,Georgia,1,1,1,0.00%,2,00:00:30,0
Clarkesville,20210320,Atlanta GA,Georgia,1,1,1,0.00%,3,00:00:39,0
Columbus,20210318,Columbus GA,Georgia,1,1,1,0.00%,2,00:00:15,0
Cumming,20210126,Atlanta GA,Georgia,1,1,1,0.00%,6,00:01:44,0
Cumming,20210209,Atlanta GA,Georgia,1,1,1,100.00%,1,00:00:00,0
Cumming,20210226,Atlanta GA,Georgia,1,0,1,0.00%,7,00:14:21,1
Douglasville,20210202,Atlanta GA,Georgia,1,1,1,100.00%,1,00:00:00,0
Fayetteville,20210109,Atlanta GA,Georgia,1,1,1,100.00%,1,00:00:00,0
Fayetteville,20210111,Atlanta GA,Georgia,1,1,1,100.00%,1,00:00:00,0
Flowery Branch,20210206,Atlanta GA,Georgia,1,1,1,0.00%,9,00:06:08,0
Hiawassee,20210309,Atlanta GA,Georgia,1,0,1,0.00%,2,00:14:20,1
Kennesaw,20210206,Atlanta GA,Georgia,1,1,2,50.00%,1.5,00:00:04,0
Mableton,20210218,Atlanta GA,Georgia,1,1,1,100.00%,1,00:00:00,0
Macon,20210120,Macon GA,Georgia,1,1,1,0.00%,6,00:23:29,0
Macon,20210210,Macon GA,Georgia,1,1,1,0.00%,3,00:04:23,0
Marietta,20210124,Atlanta GA,Georgia,1,1,1,100.00%,1,00:00:00,0
Marietta,20210130,Atlanta GA,Georgia,1,1,1,0.00%,2,00:00:18,0
Marietta,20210209,Atlanta GA,Georgia,1,1,1,0.00%,3,00:00:27,0
McDonough,20210224,Atlanta GA,Georgia,1,1,1,100.00%,1,00:00:00,0
Newnan,20210223,Atlanta GA,Georgia,1,1,1,100.00%,1,00:00:00,0
Peachtree City,20210121,Atlanta GA,Georgia,1,1,1,100.00%,1,00:00:00,0
Peachtree City,20210203,Atlanta GA,Georgia,1,1,1,100.00%,1,00:00:00,0
Pooler,20210203,Savannah GA,Georgia,1,1,1,0.00%,5,00:01:45,0
Rome,20210312,Atlanta GA,Georgia,1,1,1,0.00%,2,00:00:11,0
Roswell,20210210,Atlanta GA,Georgia,1,1,3,33.33%,2.33,00:01:21,0
Roswell,20210213,Atlanta GA,Georgia,1,1,1,100.00%,1,00:00:00,0
Roswell,20210222,Atlanta GA,Georgia,1,1,1,100.00%,1,00:00:00,0
Roswell,20210227,Atlanta GA,Georgia,1,1,1,0.00%,3,00:00:52,0
Roswell,20210310,Atlanta GA,Georgia,1,1,1,100.00%,1,00:00:00,0
Savannah,20210120,Savannah GA,Georgia,1,1,1,0.00%,6,00:01:27,0
Savannah,20210303,Savannah GA,Georgia,1,1,1,100.00%,1,00:00:00,0
Savannah,20210306,Savannah GA,Georgia,1,1,1,100.00%,1,00:00:00,0
St. Simons,20210207,Jacksonville FL,Georgia,1,1,1,0.00%,6,00:01:34,0
Suwanee,20210215,Atlanta GA,Georgia,1,1,1,100.00%,1,00:00:00,0
Tallapoosa,20210306,Atlanta GA,Georgia,1,1,1,100.00%,1,00:00:00,0
Thomaston,20210202,Atlanta GA,Georgia,1,1,1,100.00%,1,00:00:00,0
Woodstock,20210125,Atlanta GA,Georgia,1,1,1,100.00%,1,00:00:00,0
Honolulu,20210104,Honolulu HI,Hawaii,1,1,1,100.00%,1,00:00:00,0
Honolulu,20210120,Honolulu HI,Hawaii,1,1,1,100.00%,1,00:00:00,0
Honolulu,20210217,Honolulu HI,Hawaii,1,1,1,100.00%,1,00:00:00,0
Honolulu,20210308,Honolulu HI,Hawaii,1,1,1,0.00%,2,00:00:41,0
Kailua-Kona,20210217,Honolulu HI,Hawaii,1,1,1,0.00%,3,00:00:46,0
Kaneohe,20210130,Honolulu HI,Hawaii,1,0,1,100.00%,1,00:00:00,0
Ankeny,20201227,Des Moines-Ames IA,Iowa,1,1,1,0.00%,4,00:01:28,0
Ankeny,20210215,Des Moines-Ames IA,Iowa,1,1,2,100.00%,1,00:00:00,0
Des Moines,20210210,Des Moines-Ames IA,Iowa,1,1,1,0.00%,2,00:00:15,0
Des Moines,20210306,Des Moines-Ames IA,Iowa,1,1,1,0.00%,2,00:00:17,0
Des Moines,20210307,Des Moines-Ames IA,Iowa,1,1,1,0.00%,2,00:00:23,0
Des Moines,20210315,Des Moines-Ames IA,Iowa,1,1,1,100.00%,1,00:00:00,0
Grinnell,20210225,Des Moines-Ames IA,Iowa,1,1,2,50.00%,1.5,00:00:17,0
Manchester,20210119,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,Iowa,1,1,1,100.00%,1,00:00:00,0
Waterloo,20210214,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,Iowa,1,1,2,50.00%,4,00:02:31,0
Boise,20201226,Boise ID,Idaho,1,1,3,100.00%,1,00:00:00,0
Boise,20201228,Boise ID,Idaho,1,1,3,33.33%,5.33,00:01:21,0
Boise,20210102,Boise ID,Idaho,1,1,1,100.00%,1,00:00:00,0
Boise,20210105,Boise ID,Idaho,1,1,1,0.00%,5,00:11:18,0
Boise,20210113,Boise ID,Idaho,1,1,1,0.00%,6,00:06:11,0
Boise,20210214,Boise ID,Idaho,1,1,1,100.00%,1,00:00:00,0
Caldwell,20210121,Boise ID,Idaho,1,1,1,0.00%,4,00:03:52,0
Coeur d'Alene,20210127,Spokane WA,Idaho,1,1,1,100.00%,1,00:00:00,0
Coeur d'Alene,20210213,Spokane WA,Idaho,1,1,1,100.00%,1,00:00:00,0
Coeur d'Alene,20210308,Spokane WA,Idaho,1,1,1,100.00%,1,00:00:00,0
Emmett,20210203,Boise ID,Idaho,1,1,1,100.00%,1,00:00:00,0
Hailey,20210301,Twin Falls ID,Idaho,1,1,1,100.00%,1,00:00:00,0
Ketchum,20210204,Twin Falls ID,Idaho,1,1,1,100.00%,1,00:00:00,0
Ketchum,20210220,Twin Falls ID,Idaho,1,1,1,0.00%,3,00:02:27,0
Ketchum,20210223,Twin Falls ID,Idaho,1,1,1,100.00%,1,00:00:00,0
Lewiston,20210107,Spokane WA,Idaho,1,1,1,100.00%,1,00:00:00,0
Lewiston,20210115,Spokane WA,Idaho,1,1,2,100.00%,1,00:00:00,0
Meridian,20201230,Boise ID,Idaho,1,1,1,0.00%,5,00:04:30,0
Meridian,20210113,Boise ID,Idaho,1,1,1,100.00%,1,00:00:00,0
Meridian,20210115,Boise ID,Idaho,1,1,1,0.00%,2,00:00:18,0
Meridian,20210124,Boise ID,Idaho,1,1,1,0.00%,5,00:01:53,0
Meridian,20210128,Boise ID,Idaho,1,1,1,0.00%,3,00:02:11,0
Meridian,20210211,Boise ID,Idaho,1,1,1,0.00%,5,00:06:51,0
Meridian,20210226,Boise ID,Idaho,1,1,1,100.00%,1,00:00:00,0
Meridian,20210315,Boise ID,Idaho,1,1,1,0.00%,3,00:01:12,0
Moscow,20210215,Spokane WA,Idaho,1,1,1,100.00%,1,00:00:00,0
Nampa,20201224,Boise ID,Idaho,1,1,1,100.00%,1,00:00:00,0
Nampa,20201228,Boise ID,Idaho,1,1,1,100.00%,1,00:00:00,0
Nampa,20210128,Boise ID,Idaho,1,1,1,100.00%,1,00:00:00,0
Post Falls,20210225,Spokane WA,Idaho,1,1,1,100.00%,1,00:00:00,0
Rexburg,20201226,Idaho Falls-Pocatello ID,Idaho,1,1,1,0.00%,2,00:01:19,0
Twin Falls,20201228,Twin Falls ID,Idaho,1,1,1,100.00%,1,00:00:00,0
Twin Falls,20210107,Twin Falls ID,Idaho,1,1,1,100.00%,1,00:00:00,0
Twin Falls,20210126,Twin Falls ID,Idaho,1,1,1,100.00%,1,00:00:00,0
Algonquin,20210124,Chicago IL,Illinois,1,1,1,0.00%,8,00:04:46,0
Aurora,20210224,Chicago IL,Illinois,1,1,1,100.00%,1,00:00:00,0
Barrington,20210315,Chicago IL,Illinois,1,1,1,0.00%,8,00:07:27,0
Batavia,20210307,Chicago IL,Illinois,1,1,1,0.00%,2,00:00:03,0
Bloomingdale,20210217,Chicago IL,Illinois,1,1,1,100.00%,1,00:00:00,0
Bloomington,20201230,Peoria-Bloomington IL,Illinois,1,1,1,100.00%,1,00:00:00,0
Bloomington,20210202,Peoria-Bloomington IL,Illinois,1,1,1,0.00%,3,00:01:05,0
Brookfield,20210308,Chicago IL,Illinois,1,1,2,0.00%,5.5,00:05:43,1
Carpentersville,20210113,Chicago IL,Illinois,1,1,2,100.00%,1,00:00:00,0
Chicago,20201223,Chicago IL,Illinois,1,1,1,100.00%,1,00:00:00,0
Chicago,20201229,Chicago IL,Illinois,1,1,1,100.00%,1,00:00:00,0
Chicago,20210101,Chicago IL,Illinois,1,1,1,100.00%,1,00:00:00,0
Chicago,20210104,Chicago IL,Illinois,1,1,1,100.00%,1,00:00:00,0
Chicago,20210106,Chicago IL,Illinois,1,1,1,100.00%,1,00:00:00,0
Chicago,20210114,Chicago IL,Illinois,1,0,1,100.00%,1,00:00:00,0
Chicago,20210115,Chicago IL,Illinois,1,1,2,0.00%,2.5,00:00:51,0
Chicago,20210119,Chicago IL,Illinois,1,1,1,100.00%,1,00:00:00,0
Chicago,20210120,Chicago IL,Illinois,1,1,1,100.00%,1,00:00:00,0
Chicago,20210121,Chicago IL,Illinois,1,1,1,100.00%,1,00:00:00,0
Chicago,20210125,Chicago IL,Illinois,1,1,1,0.00%,15,00:49:47,2
Chicago,20210206,Chicago IL,Illinois,1,1,1,100.00%,1,00:00:00,0
Chicago,20210209,Chicago IL,Illinois,1,1,2,0.00%,4,00:04:03,0
Chicago,20210217,Chicago IL,Illinois,1,1,1,0.00%,3,00:01:09,0
Chicago,20210222,Chicago IL,Illinois,1,1,1,0.00%,3,00:00:15,0
Chicago,20210223,Chicago IL,Illinois,1,1,1,100.00%,1,00:00:00,0
Chicago,20210224,Chicago IL,Illinois,1,1,1,100.00%,1,00:00:00,0
Chicago,20210225,Chicago IL,Illinois,1,1,1,0.00%,11,00:10:56,0
Chicago,20210227,Chicago IL,Illinois,1,1,1,0.00%,2,00:00:04,0
Chicago,20210302,Chicago IL,Illinois,1,1,1,0.00%,3,00:01:03,0
Chicago,20210306,Chicago IL,Illinois,1,1,1,0.00%,3,00:01:48,0
Chicago,20210307,Chicago IL,Illinois,1,1,1,0.00%,2,00:02:40,0
Chicago,20210309,Chicago IL,Illinois,1,1,1,100.00%,1,00:00:00,0
Chicago,20210313,Chicago IL,Illinois,1,1,1,0.00%,4,00:00:42,0
Chicago,20210317,Chicago IL,Illinois,1,1,1,0.00%,5,00:02:33,0
Chicago,20210320,Chicago IL,Illinois,1,1,1,0.00%,3,00:00:40,0
Crystal Lake,20210207,Chicago IL,Illinois,1,1,1,100.00%,1,00:00:00,0
Deerfield,20210319,Chicago IL,Illinois,1,1,1,0.00%,4,00:00:31,0
Des Plaines,20210117,Chicago IL,Illinois,1,1,1,0.00%,15,00:12:46,1
Des Plaines,20210218,Chicago IL,Illinois,1,0,1,100.00%,1,00:00:00,0
Downers Grove,20210307,Chicago IL,Illinois,1,1,1,0.00%,4,00:06:07,0
Edwardsville,20210208,St. Louis MO,Illinois,1,1,1,0.00%,2,00:00:15,0
Elk Grove Village,20210307,Chicago IL,Illinois,1,1,1,0.00%,5,00:01:42,0
Evanston,20210210,Chicago IL,Illinois,1,1,1,0.00%,3,00:01:16,0
Evanston,20210215,Chicago IL,Illinois,1,1,1,0.00%,2,00:00:08,0
Evanston,20210309,Chicago IL,Illinois,1,1,1,0.00%,4,00:00:42,0
Evanston,20210316,Chicago IL,Illinois,1,1,1,0.00%,4,00:00:27,0
Evanston,20210318,Chicago IL,Illinois,1,1,1,0.00%,3,00:03:01,0
Flora,20210304,St. Louis MO,Illinois,1,1,2,50.00%,2.5,00:00:22,0
Glen Carbon,20210208,St. Louis MO,Illinois,1,1,1,100.00%,1,00:00:00,0
Glenview,20210111,Chicago IL,Illinois,1,1,1,0.00%,3,00:00:21,0
Glenview,20210112,Chicago IL,Illinois,1,1,1,0.00%,8,00:04:03,1
Glenview,20210114,Chicago IL,Illinois,1,1,1,0.00%,10,00:06:35,1
Glenview,20210120,Chicago IL,Illinois,1,1,1,0.00%,3,00:04:38,0
Glenview,20210126,Chicago IL,Illinois,1,1,2,0.00%,5.5,00:07:57,1
Highland Park,20210117,Chicago IL,Illinois,1,1,1,0.00%,5,00:00:49,0
Highland Park,20210120,Chicago IL,Illinois,1,1,1,0.00%,9,00:06:01,0
Highland Park,20210127,Chicago IL,Illinois,1,1,1,0.00%,8,00:01:54,0
Highland Park,20210207,Chicago IL,Illinois,1,1,1,0.00%,4,00:01:06,0
Highland Park,20210221,Chicago IL,Illinois,1,1,1,0.00%,5,00:11:18,0
Highland Park,20210307,Chicago IL,Illinois,1,1,2,100.00%,1,00:00:00,0
Highland Park,20210317,Chicago IL,Illinois,1,1,1,0.00%,5,00:04:41,0
Hinsdale,20210111,Chicago IL,Illinois,1,1,1,100.00%,1,00:00:00,0
Hinsdale,20210126,Chicago IL,Illinois,1,1,1,0.00%,2,00:00:02,0
